     22270,  -0.25180614,   0.98638844,  -0.00381458
     22273,  -0.23934972,   0.99249232,  -0.00991791
     22275,  -0.23312151,   0.98028457,  -0.00381458
     22277,  -0.23934972,   0.99859619,   0.00228870
     22279,  -0.23934972,   0.97418070,   0.00839210
     22281,  -0.24557793,   0.98638844,   0.02059877
     22284,  -0.23312151,   0.98028457,   0.00228870
     22286,  -0.25180614,   0.98638844,   0.00228870
     22288,  -0.24557793,   0.98638844,   0.00228870
     22290,  -0.25180614,   0.98638844,  -0.00381458
     22292,  -0.23934972,   0.99249232,  -0.00381458
     22294,  -0.23934972,   1.00470018,   0.00228870
     22296,  -0.23312151,   0.99859619,   0.00228870
     22298,  -0.23934972,   0.99859619,   0.00228870
     22301,  -0.23934972,   0.99859619,   0.00228870
     22303,  -0.24557793,   1.00470018,   0.00839210
     22305,  -0.24557793,   1.01080394,   0.00228870
     22307,  -0.24557793,   1.00470018,   0.00839210
     22309,  -0.24557793,   1.00470018,  -0.00381458
     22311,  -0.25803429,   0.99249232,   0.00228870
     22313,  -0.24557793,   1.01080394,   0.00228870
     22316,  -0.24557793,   1.00470018,  -0.00381458
     22319,  -0.24557793,   1.00470018,  -0.00381458
     22321,  -0.25180614,   1.01080394,  -0.00381458
     22323,  -0.25180614,   1.00470018,  -0.00991791
     22325,  -0.26426250,   1.00470018,  -0.00991791
     22327,  -0.25803429,   1.01690793,  -0.01602125
     22329,  -0.25803429,   1.01080394,  -0.00381458
     22331,  -0.25180614,   1.00470018,  -0.00381458
     22333,  -0.25803429,   1.00470018,   0.00839210
     22336,  -0.24557793,   1.01690793,   0.00228870
     22338,  -0.26426250,   1.00470018,   0.00228870
     22340,  -0.26426250,   1.00470018,  -0.00381458
     22342,  -0.25803429,   1.00470018,   0.00228870
     22344,  -0.25803429,   1.01080394,  -0.00991791
     22346,  -0.25803429,   1.00470018,  -0.00991791
     22348,  -0.25803429,   1.01080394,  -0.01602125
     22350,  -0.25803429,   1.01690793,   0.00228870
     22353,  -0.23312151,   1.01690793,   0.00839210
     22355,  -0.25180614,   1.00470018,  -0.00381458
     22358,  -0.23934972,   1.01690793,   0.00228870
     22360,  -0.25803429,   1.00470018,  -0.02822787
     22362,  -0.25180614,   1.01690793,  -0.00991791
     22364,  -0.25180614,   1.02301168,  -0.00991791
     22366,  -0.22689331,   1.01690793,  -0.00991791
     22368,  -0.23312151,   1.00470018,  -0.00381458
     22371,  -0.23312151,   1.02301168,  -0.00991791
     22373,  -0.22689331,   1.01690793,   0.00228870
     22375,  -0.23934972,   0.99859619,  -0.00381458
     22377,  -0.24557793,   1.00470018,   0.00228870
     22379,  -0.23934972,   1.00470018,   0.00228870
     22381,  -0.23312151,   1.00470018,   0.00839210
     22383,  -0.25803429,   1.01080394,   0.00228870
     22385,  -0.23934972,   0.99249232,  -0.00381458
     22388,  -0.23934972,   1.00470018,   0.00228870
     22390,  -0.24557793,   0.99859619,   0.00839210
     22392,  -0.24557793,   0.99859619,  -0.00381458
     22394,  -0.24557793,   1.00470018,   0.00839210
     22396,  -0.25180614,   1.00470018,   0.00839210
     22398,  -0.25803429,   0.99859619,   0.00839210
     22401,  -0.25803429,   0.99859619,  -0.00991791
     22403,  -0.25180614,   0.99249232,  -0.00381458
     22406,  -0.24557793,   1.00470018,   0.00228870
     22408,  -0.23934972,   0.99859619,   0.00228870
     22410,  -0.24557793,   1.00470018,   0.00228870
     22412,  -0.23934972,   0.99859619,  -0.00381458
     22414,  -0.23934972,   1.00470018,  -0.00381458
     22416,  -0.23934972,   1.00470018,   0.02059877
     22418,  -0.22689331,   0.99859619,   0.00839210
     22420,  -0.22689331,   0.99249232,  -0.00381458
     22423,  -0.24557793,   0.99859619,   0.02670205
     22425,  -0.22689331,   0.99859619,   0.00839210
     22427,  -0.23934972,   1.00470018,   0.01449537
     22429,  -0.22066510,   0.99859619,   0.00228870
     22431,  -0.22066510,   0.99249232,   0.01449537
     22433,  -0.22689331,   1.01080394,   0.00228870
     22435,  -0.25180614,   0.99859619,   0.01449537
     22437,  -0.22689331,   0.99859619,   0.01449537
     22440,  -0.23934972,   0.99859619,   0.00228870
     22443,  -0.23312151,   0.99859619,  -0.00381458
     22445,  -0.23312151,   1.01080394,  -0.00381458
     22447,  -0.24557793,   1.00470018,   0.00839210
     22449,  -0.23934972,   1.00470018,  -0.00381458
     22451,  -0.23934972,   0.99859619,   0.00839210
     22453,  -0.23934972,   1.01690793,   0.01449537
     22455,  -0.23312151,   1.01080394,   0.00839210
     22458,  -0.24557793,   1.01690793,   0.00228870
     22460,  -0.23934972,   1.01690793,   0.00228870
     22462,  -0.23934972,   1.01690793,   0.00839210
     22464,  -0.23312151,   1.01080394,   0.00228870
     22466,  -0.23312151,   1.00470018,  -0.00381458
     22468,  -0.24557793,   1.00470018,  -0.00381458
     22470,  -0.23934972,   1.01080394,  -0.00381458
     22472,  -0.23312151,   1.01080394,   0.00228870
     22475,  -0.25180614,   1.01690793,   0.00839210
     22477,  -0.25180614,   1.00470018,   0.00228870
     22479,  -0.24557793,   1.00470018,   0.00228870
     22481,  -0.23934972,   1.00470018,   0.00839210
     22483,  -0.25803429,   1.00470018,   0.00228870
     22486,  -0.26426250,   1.01080394,   0.00228870
     22488,  -0.25180614,   1.00470018,  -0.00381458
     22490,  -0.25180614,   1.01080394,  -0.00991791
     22493,  -0.25803429,   1.01690793,  -0.00381458
     22495,  -0.25803429,   1.00470018,  -0.00381458
     22497,  -0.25803429,   1.01080394,  -0.00381458
     22499,  -0.25803429,   1.01080394,   0.00228870
     22501,  -0.25803429,   1.01080394,  -0.00991791
     22503,  -0.25803429,   1.01080394,  -0.00991791
     22505,  -0.25803429,   1.01080394,  -0.00381458
     22507,  -0.25803429,   1.01080394,  -0.00991791
     22510,  -0.25180614,   1.01080394,  -0.00381458
     22512,  -0.26426250,   1.00470018,   0.00228870
     22514,  -0.25803429,   1.01080394,  -0.00991791
     22516,  -0.27049071,   1.01690793,   0.00228870
     22518,  -0.25803429,   1.01690793,  -0.00991791
     22520,  -0.25180614,   1.01690793,  -0.00991791
     22522,  -0.24557793,   0.99859619,  -0.00991791
     22524,  -0.25180614,   1.01690793,  -0.00381458
     22528,  -0.25180614,   1.00470018,  -0.00381458
     22530,  -0.25180614,   1.01690793,  -0.00381458
     22532,  -0.23934972,   1.01690793,  -0.00991791
     22534,  -0.23934972,   1.00470018,  -0.00991791
     22536,  -0.24557793,   1.00470018,  -0.00381458
     22538,  -0.24557793,   0.99859619,  -0.00381458
     22540,  -0.24557793,   1.01080394,  -0.00991791
     22542,  -0.24557793,   1.00470018,  -0.01602125
     22545,  -0.23934972,   1.00470018,   0.00228870
