You entered a buffer length of 100
0.018311, 0.024232, 1.278678, -0.064960, -0.142831, 0.960511, 0.657511, -0.064960, 0.357688, -0.142831, 2.339864, 0.960511
0.017501, 0.022279, 1.277640, -0.015134, -0.130623, 0.960511, 0.657511, -0.015134, 0.357688, -0.130623, 2.339864, 0.960511
0.016754, 0.020387, 1.275932, -0.008906, -0.112312, 0.899478, 0.657511, -0.008906, 0.357688, -0.112312, 2.339864, 0.899478
0.015820, 0.018861, 1.274528, -0.015134, -0.100104, 0.936098, 0.657511, -0.015134, 0.357688, -0.100104, 2.339864, 0.936098
0.015010, 0.017518, 1.272819, -0.015134, -0.075688, 0.917788, 0.657511, -0.015134, 0.357688, -0.075688, 2.339864, 0.917788
0.014014, 0.016419, 1.271537, -0.033819, -0.045169, 0.954408, 0.657511, -0.033819, 0.357688, -0.045169, 2.339864, 0.954408
0.012706, 0.015870, 1.270439, -0.064960, 0.009766, 0.978821, 0.657511, -0.064960, 0.357688, 0.009766, 2.339864, 0.978821
0.011335, 0.015748, 1.269584, -0.077416, 0.046390, 1.027648, 0.657511, -0.077416, 0.357688, 0.046390, 2.339864, 1.027648
0.009841, 0.015870, 1.269035, -0.096101, 0.070805, 1.052061, 0.657511, -0.096101, 0.357688, 0.070805, 2.339864, 1.052061
0.008346, 0.016297, 1.268852, -0.096101, 0.107428, 1.094785, 0.657511, -0.096101, 0.357688, 0.107428, 2.339864, 1.094785
0.006913, 0.017030, 1.268363, -0.096101, 0.131844, 1.094785, 0.657511, -0.096101, 0.357688, 0.131844, 2.339864, 1.094785
0.005419, 0.017884, 1.267814, -0.102329, 0.150156, 1.100888, 0.657511, -0.102329, 0.357688, 0.150156, 2.339864, 1.100888
0.004235, 0.018983, 1.267265, -0.096101, 0.156260, 1.106991, 0.657511, -0.096101, 0.357688, 0.156260, 2.339864, 1.106991
0.002927, 0.019960, 1.266227, -0.108557, 0.162363, 1.088681, 0.657511, -0.108557, 0.357688, 0.162363, 2.339864, 1.088681
0.001869, 0.020814, 1.265190, -0.096101, 0.162363, 1.088681, 0.657511, -0.096101, 0.357688, 0.162363, 2.339864, 1.088681
0.000810, 0.021425, 1.263725, -0.102329, 0.150156, 1.058165, 0.657511, -0.102329, 0.357688, 0.150156, 2.339864, 1.058165
-0.000311, 0.022035, 1.262016, -0.121014, 0.156260, 1.052061, 0.657511, -0.121014, 0.357688, 0.156260, 2.339864, 1.052061
-0.001432, 0.022584, 1.260429, -0.139699, 0.156260, 1.070371, 0.657511, -0.139699, 0.357688, 0.156260, 2.339864, 1.070371
-0.002865, 0.023256, 1.258537, -0.170839, 0.131844, 1.064268, 0.657511, -0.170839, 0.357688, 0.131844, 2.339864, 1.064268
-0.004111, 0.023805, 1.256645, -0.183296, 0.137948, 1.082578, 0.657511, -0.183296, 0.357688, 0.137948, 2.339864, 1.082578
-0.005294, 0.024110, 1.254875, -0.177068, 0.125740, 1.100888, 0.657511, -0.177068, 0.357688, 0.125740, 2.339864, 1.100888
-0.006228, 0.024293, 1.253166, -0.170839, 0.113532, 1.113095, 0.657511, -0.170839, 0.357688, 0.113532, 2.339864, 1.113095
-0.006540, 0.024110, 1.251762, -0.108557, 0.076909, 1.143611, 0.657511, -0.108557, 0.357688, 0.076909, 2.339864, 1.143611
-0.007100, 0.023439, 1.250359, -0.127242, 0.040286, 1.137508, 0.657511, -0.127242, 0.357688, 0.040286, 2.339864, 1.137508
-0.007598, 0.022706, 1.249199, -0.133470, 0.021974, 1.161921, 0.657511, -0.133470, 0.357688, 0.021974, 2.339864, 1.161921
-0.008097, 0.021852, 1.247917, -0.127242, 0.021974, 1.149715, 0.657511, -0.127242, 0.357688, 0.021974, 2.339864, 1.149715
-0.008097, 0.021242, 1.246880, -0.089873, 0.034182, 1.174128, 0.657511, -0.089873, 0.357688, 0.034182, 2.339864, 1.174128
-0.007910, 0.020875, 1.245659, -0.071188, 0.052493, 1.161921, 0.657511, -0.071188, 0.357688, 0.052493, 2.339864, 1.161921
-0.007162, 0.020570, 1.244316, -0.027591, 0.064701, 1.149715, 0.657511, -0.027591, 0.357688, 0.064701, 2.339864, 1.149715
-0.006166, 0.020631, 1.242790, 0.016007, 0.095221, 1.125301, 0.657511, 0.016007, 0.357688, 0.095221, 2.339864, 1.125301
-0.005169, 0.020814, 1.241448, 0.022235, 0.101325, 1.131405, 0.657511, 0.022235, 0.357688, 0.101325, 2.339864, 1.131405
-0.004235, 0.021364, 1.240105, 0.016007, 0.113532, 1.131405, 0.657511, 0.016007, 0.357688, 0.113532, 2.339864, 1.131405
-0.003239, 0.022035, 1.238762, 0.028463, 0.137948, 1.119198, 0.657511, 0.028463, 0.357688, 0.137948, 2.339864, 1.119198
-0.002553, 0.023012, 1.237236, 0.009778, 0.156260, 1.100888, 0.657511, 0.009778, 0.357688, 0.156260, 2.339864, 1.100888
-0.001868, 0.023988, 1.235466, 0.009778, 0.162363, 1.076475, 0.657511, 0.009778, 0.357688, 0.162363, 2.339864, 1.076475
-0.001308, 0.025148, 1.233574, 0.003550, 0.162363, 1.052061, 0.657511, 0.003550, 0.357688, 0.162363, 2.339864, 1.052061
