You entered a buffer length of 20,,,,,,,,,,,
-0.136896,0.032656,1.030089,-0.258034,0.070805,1.210748,0.028463,-0.258034,0.083013,0.070805,1.210748,1.106991
-0.149664,0.037234,1.041686,-0.251806,0.083013,1.216851,0.028463,-0.251806,0.083013,0.083013,1.216851,1.106991
-0.161186,0.042422,1.055723,-0.245578,0.095221,1.247368,0.028463,-0.245578,0.095221,0.083013,1.247368,1.106991
-0.172397,0.047,1.070066,-0.226893,0.089117,1.259575,0.028463,-0.226893,0.095221,0.089117,1.259575,1.106991
-0.184542,0.052493,1.086545,-0.233122,0.101325,1.296195,0.028463,-0.233122,0.101325,0.089117,1.296195,1.106991
-0.196687,0.058292,1.104855,-0.220665,0.113532,1.308401,0.028463,-0.220665,0.113532,0.089117,1.308401,1.106991
-0.209766,0.06348,1.125607,-0.233122,0.113532,1.345021,0.009778,-0.233122,0.113532,0.113532,1.345021,1.106991
-0.221599,0.069584,1.147884,-0.226893,0.12574,1.363331,-0.027591,-0.226893,0.12574,0.113532,1.363331,1.106991
-0.230942,0.075078,1.170161,-0.214437,0.12574,1.393848,-0.077416,-0.214437,0.12574,0.12574,1.393848,1.106991
-0.23717,0.079961,1.193353,-0.201981,0.12574,1.406054,-0.121014,-0.201981,0.12574,0.12574,1.406054,1.106991
-0.240595,0.083623,1.217767,-0.189524,0.113532,1.448778,-0.158383,-0.189524,0.12574,0.113532,1.448778,1.106991
-0.241841,0.087591,1.240349,-0.183296,0.113532,1.454881,-0.183296,-0.201981,0.12574,0.113532,1.454881,1.106991
-0.240595,0.090338,1.264152,-0.170839,0.107428,1.485398,-0.170839,-0.226893,0.12574,0.107428,1.485398,1.106991
-0.237481,0.092779,1.286429,-0.164611,0.089117,1.491501,-0.164611,-0.226893,0.12574,0.089117,1.491501,1.106991
-0.232499,0.094915,1.308706,-0.164611,0.095221,1.515914,-0.164611,-0.164611,0.12574,0.095221,1.515914,1.106991
-0.225336,0.097357,1.330373,-0.152155,0.107428,1.540328,-0.152155,-0.164611,0.12574,0.107428,1.540328,1.106991
-0.218174,0.099799,1.352956,-0.164611,0.107428,1.558638,-0.152155,-0.164611,0.12574,0.107428,1.558638,1.149715
-0.211946,0.101935,1.373402,-0.177068,0.107428,1.558638,-0.152155,-0.177068,0.12574,0.107428,1.558638,1.558638
-0.20634,0.104071,1.395069,-0.183296,0.113532,1.595258,-0.152155,-0.183296,0.12574,0.113532,1.595258,1.558638
-0.202292,0.105597,1.41521,-0.183296,0.113532,1.607464,-0.152155,-0.183296,0.12574,0.113532,1.607464,1.558638
-0.198866,0.107734,1.435656,-0.189524,0.113532,1.619671,-0.152155,-0.189524,0.12574,0.113532,1.619671,1.558638
-0.196064,0.109565,1.457017,-0.195752,0.119636,1.644084,-0.152155,-0.195752,0.12574,0.119636,1.644084,1.558638
-0.19295,0.110175,1.476853,-0.183296,0.107428,1.644084,-0.152155,-0.183296,0.12574,0.107428,1.644084,1.644084
-0.19077,0.110786,1.496689,-0.183296,0.101325,1.656291,-0.152155,-0.183296,0.12574,0.101325,1.656291,1.644084
-0.187967,0.110786,1.514389,-0.177068,0.101325,1.650188,-0.152155,-0.177068,0.12574,0.101325,1.656291,1.650188
-0.184853,0.10987,1.532699,-0.158383,0.095221,1.674601,-0.152155,-0.158383,0.12574,0.095221,1.674601,1.650188
-0.17987,0.108954,1.549483,-0.13347,0.095221,1.680704,-0.13347,-0.158383,0.12574,0.095221,1.680704,1.650188
-0.174265,0.107123,1.565657,-0.114786,0.089117,1.686808,-0.114786,-0.158383,0.12574,0.089117,1.686808,1.650188
-0.168971,0.104682,1.579694,-0.108557,0.076909,1.674601,-0.108557,-0.158383,0.12574,0.076909,1.686808,1.674601
-0.163366,0.101935,1.593427,-0.089873,0.070805,1.680704,-0.089873,-0.158383,0.119636,0.070805,1.686808,1.680704
-0.15776,0.098273,1.605633,-0.077416,0.040286,1.692911,-0.077416,-0.158383,0.119636,0.040286,1.692911,1.680704
-0.151843,0.094915,1.61723,-0.06496,0.04639,1.686808,-0.06496,-0.158383,0.119636,0.04639,1.692911,1.686808
-0.145615,0.091253,1.626995,-0.046275,0.034182,1.680704,-0.046275,-0.158383,0.119636,0.034182,1.692911,1.680704
-0.138453,0.087896,1.63676,-0.021363,0.021974,1.686808,-0.021363,-0.158383,0.119636,0.021974,1.692911,1.686808
-0.130668,0.083928,1.64561,-0.008906,0.01587,1.692911,-0.008906,-0.158383,0.119636,0.01587,1.692911,1.692911
-0.123817,0.07813,1.652324,-0.015134,-0.008545,1.674601,-0.008906,-0.015134,0.119636,-0.008545,1.692911,1.674601
-0.116343,0.072331,1.656901,-0.015134,-0.008545,1.650188,-0.008906,-0.015134,0.119636,-0.008545,1.692911,1.650188
-0.108557,0.066227,1.662394,-0.021363,-0.014649,1.668498,-0.008906,-0.021363,0.119636,-0.014649,1.692911,1.668498
-0.101084,0.058903,1.666056,-0.033819,-0.032961,1.668498,-0.008906,-0.033819,0.119636,-0.032961,1.692911,1.668498
-0.093298,0.050967,1.668498,-0.027591,-0.045169,1.656291,-0.008906,-0.027591,0.119636,-0.045169,1.692911,1.656291
-0.08489,0.042422,1.669413,-0.021363,-0.057376,1.637981,-0.008906,-0.021363,0.119636,-0.057376,1.692911,1.637981
-0.075859,0.032656,1.668803,-0.015134,-0.075688,1.631878,-0.008906,-0.015134,0.107428,-0.075688,1.692911,1.631878
-0.066829,0.0235,1.667582,-0.002678,-0.075688,1.619671,-0.002678,-0.015134,0.101325,-0.075688,1.692911,1.619671
-0.056863,0.014039,1.665751,0.016007,-0.087896,1.619671,0.016007,-0.015134,0.101325,-0.087896,1.692911,1.619671
-0.047521,0.004578,1.663615,0.009778,-0.087896,1.607464,0.016007,0.009778,0.095221,-0.087896,1.692911,1.607464
-0.037867,-0.004883,1.659648,0.034691,-0.094,1.595258,0.034691,0.009778,0.095221,-0.094,1.692911,1.595258
-0.029148,-0.014039,1.65507,0.040919,-0.087896,1.589154,0.040919,0.009778,0.089117,-0.087896,1.692911,1.589154
-0.021363,-0.021669,1.649272,0.040919,-0.06348,1.570844,0.040919,0.040919,0.076909,-0.06348,1.692911,1.570844
-0.014823,-0.028078,1.643169,0.022235,-0.051273,1.552534,0.040919,0.022235,0.070805,-0.051273,1.692911,1.552534
-0.009218,-0.033266,1.63676,0.022235,-0.032961,1.552534,0.040919,0.022235,0.04639,-0.032961,1.692911,1.552534
-0.004858,-0.036013,1.629131,0.009778,-0.014649,1.540328,0.040919,0.009778,0.04639,-0.014649,1.692911,1.540328
-0.001432,-0.037539,1.620281,0.00355,0.01587,1.509811,0.040919,0.00355,0.034182,0.01587,1.692911,1.509811
0.000125,-0.036318,1.611126,-0.015134,0.058597,1.497604,0.040919,-0.015134,0.058597,0.01587,1.692911,1.497604
-0.000498,-0.033266,1.600751,-0.033819,0.083013,1.479295,0.040919,-0.033819,0.083013,0.01587,1.692911,1.479295
